Date,City,Industrial_Waste,Vehicle_Waste,AQI,Air_Quality
2020-02-17,Chandigarh,30.110000000000003,190.6,88.0,Satisfactory
2020-02-18,Chandigarh,30.5,240.14,94.0,Satisfactory
2020-02-19,Chandigarh,32.79,329.09,124.0,Moderate
2020-02-20,Chandigarh,29.18,237.69,114.0,Moderate
2020-02-21,Chandigarh,26.76,145.21,72.0,Satisfactory
2020-02-22,Chandigarh,33.11,186.99,50.0,Good
2020-02-23,Chandigarh,35.0,193.2,64.0,Satisfactory
2020-02-24,Chandigarh,33.36,186.27,61.0,Satisfactory
2020-02-25,Chandigarh,30.95,207.19000000000003,78.0,Satisfactory
2020-02-26,Chandigarh,30.360000000000003,252.4,83.0,Satisfactory
2020-02-27,Chandigarh,32.6,295.45,112.0,Moderate
2020-02-28,Chandigarh,32.24,269.72,112.0,Moderate
2020-02-29,Chandigarh,28.2,192.53,86.0,Satisfactory
2020-03-01,Chandigarh,26.48,200.58,62.0,Satisfactory
2020-03-02,Chandigarh,27.52,229.56000000000003,66.0,Satisfactory
2020-03-03,Chandigarh,28.81,236.48,82.0,Satisfactory
2020-03-04,Chandigarh,31.72,266.05,97.0,Satisfactory
2020-03-05,Chandigarh,28.78,188.28,86.0,Satisfactory
2020-03-06,Chandigarh,71.72,145.88000000000002,49.0,Good
2020-03-07,Chandigarh,134.45000000000002,150.29,35.0,Good
2020-03-08,Chandigarh,29.53,195.79,62.0,Satisfactory
2020-03-09,Chandigarh,30.29,153.24,47.0,Good
2020-03-10,Chandigarh,30.56,212.0,69.0,Satisfactory
2020-03-11,Chandigarh,28.430000000000003,213.31,74.0,Satisfactory
2020-03-12,Chandigarh,31.2,169.36,49.0,Good
2020-03-13,Chandigarh,32.41,168.05999999999997,50.0,Good
2020-03-14,Chandigarh,34.0,128.67,29.0,Good
2020-03-15,Chandigarh,32.19,152.70000000000002,30.0,Good
2020-03-16,Chandigarh,28.45,200.67,56.0,Satisfactory
2020-03-17,Chandigarh,29.469999999999995,212.13,77.0,Satisfactory
2020-03-18,Chandigarh,30.69,199.55,79.0,Satisfactory
2020-03-19,Chandigarh,31.350000000000005,209.52,85.0,Satisfactory
2020-03-20,Chandigarh,35.830000000000005,215.54,79.0,Satisfactory
2020-03-21,Chandigarh,35.98,201.32,76.0,Satisfactory
2020-03-22,Chandigarh,31.709999999999997,144.34,62.0,Satisfactory
2020-03-23,Chandigarh,31.62,126.52,39.0,Good
2020-03-24,Chandigarh,31.06,120.97,36.0,Good
2020-03-25,Chandigarh,29.85,115.02,35.0,Good
2020-03-26,Chandigarh,27.74,112.04999999999998,39.0,Good
2020-03-27,Chandigarh,25.130000000000003,112.6,40.0,Good
2020-03-28,Chandigarh,27.57,75.74,26.0,Good
2020-03-29,Chandigarh,32.7,118.87,30.0,Good
2020-03-30,Chandigarh,30.95,109.18,38.0,Good
2020-03-31,Chandigarh,27.7,117.85999999999996,34.0,Good
2020-04-01,Chandigarh,29.74,99.03,32.0,Good
2020-04-02,Chandigarh,32.12,95.15999999999998,34.0,Good
2020-04-03,Chandigarh,31.21,87.05999999999999,33.0,Good
2020-04-04,Chandigarh,34.6,95.79,34.0,Good
2020-04-05,Chandigarh,32.74,108.08,35.0,Good
2020-04-06,Chandigarh,40.36,133.92999999999998,41.0,Good
2020-04-07,Chandigarh,33.04,118.48,45.0,Good
2020-04-08,Chandigarh,35.22,107.04,38.0,Good
2020-04-09,Chandigarh,33.4,97.38,35.0,Good
2020-04-10,Chandigarh,34.55,106.52,36.0,Good
2020-04-11,Chandigarh,38.55,114.30999999999996,42.0,Good
2020-04-12,Chandigarh,44.29,111.51,46.0,Good
2020-04-13,Chandigarh,41.79,115.8,45.0,Good
2020-04-14,Chandigarh,47.74999999999999,126.24,56.0,Satisfactory
2020-04-15,Chandigarh,54.83,148.32000000000002,71.0,Satisfactory
2020-04-16,Chandigarh,41.39,129.4,74.0,Satisfactory
2020-04-18,Chandigarh,41.39,98.38,55.0,Satisfactory
2020-04-19,Chandigarh,39.05,78.3,39.0,Good
2020-04-20,Chandigarh,31.500000000000004,87.96,34.0,Good
2020-04-21,Chandigarh,39.07,118.96,37.0,Good
2020-04-22,Chandigarh,37.4,104.35,41.0,Good
2020-04-23,Chandigarh,45.7,111.22,50.0,Good
2020-04-24,Chandigarh,47.85,114.96,57.0,Satisfactory
2020-04-25,Chandigarh,56.81,128.46,63.0,Satisfactory
2020-04-26,Chandigarh,43.66,88.55,51.0,Satisfactory
2020-04-27,Chandigarh,40.24,84.05,35.0,Good
2020-04-28,Chandigarh,35.099999999999994,111.12,40.0,Good
2020-04-29,Chandigarh,43.12,130.28,40.0,Good
2020-04-30,Chandigarh,37.84,134.83,54.0,Satisfactory
2020-05-01,Chandigarh,54.85,138.49999999999997,60.0,Satisfactory
2020-05-02,Chandigarh,35.96,127.93,64.0,Satisfactory
2020-05-03,Chandigarh,41.87,107.76000000000002,66.0,Satisfactory
2020-05-04,Chandigarh,39.6,86.18,50.0,Good
2020-05-05,Chandigarh,73.92999999999998,128.11,52.0,Satisfactory
2020-05-06,Chandigarh,51.67,119.67,60.0,Satisfactory
2020-05-07,Chandigarh,45.1,113.26,56.0,Satisfactory
2020-05-08,Chandigarh,52.77,127.91,64.0,Satisfactory
2020-05-09,Chandigarh,52.5,143.45000000000005,74.0,Satisfactory
2020-05-10,Chandigarh,31.360000000000003,149.88,77.0,Satisfactory
2020-05-11,Chandigarh,47.13999999999999,102.93,92.0,Satisfactory
2020-05-12,Chandigarh,43.81,121.68,62.0,Satisfactory
2020-05-13,Chandigarh,38.85,180.67,66.0,Satisfactory
2020-05-14,Chandigarh,39.3,171.23,81.0,Satisfactory
2020-05-15,Chandigarh,45.3,121.86,63.0,Satisfactory
2020-05-16,Chandigarh,52.870000000000005,143.82000000000002,60.0,Satisfactory
2020-05-17,Chandigarh,53.16,138.76,64.0,Satisfactory
2020-05-18,Chandigarh,53.8,147.26,65.0,Satisfactory
2020-05-19,Chandigarh,51.06,141.82,66.0,Satisfactory
2020-05-20,Chandigarh,56.92999999999999,106.89,60.0,Satisfactory
2020-05-21,Chandigarh,59.75999999999999,179.36,82.0,Satisfactory
2020-05-22,Chandigarh,61.91000000000001,227.75,116.0,Moderate
2020-05-23,Chandigarh,70.24000000000001,193.81,130.0,Moderate
2020-05-24,Chandigarh,62.98,157.04999999999998,104.0,Moderate
2020-05-25,Chandigarh,64.71000000000001,148.45999999999998,91.0,Satisfactory
2020-05-26,Chandigarh,84.6,163.76999999999998,97.0,Satisfactory
2020-05-27,Chandigarh,77.4,165.35,107.0,Moderate
2020-05-28,Chandigarh,59.10999999999999,,98.0,Satisfactory
2020-05-29,Chandigarh,46.77,107.66,77.0,Satisfactory
2020-05-30,Chandigarh,42.53,107.32,48.0,Good
2020-05-31,Chandigarh,32.96,96.86,46.0,Good
2020-06-01,Chandigarh,53.78000000000001,106.33,56.0,Satisfactory
2020-06-02,Chandigarh,43.760000000000005,118.21999999999998,57.0,Satisfactory
2020-06-03,Chandigarh,43.95,115.47,67.0,Satisfactory
2020-06-04,Chandigarh,50.47,109.08,72.0,Satisfactory
2020-06-05,Chandigarh,43.14999999999999,122.15,54.0,Satisfactory
2020-06-06,Chandigarh,45.44,115.12,50.0,Good
2020-06-07,Chandigarh,49.66,112.51,53.0,Satisfactory
2020-06-08,Chandigarh,52.67999999999999,137.21,61.0,Satisfactory
2020-06-09,Chandigarh,87.15,149.12,63.0,Satisfactory
2020-06-10,Chandigarh,53.07000000000001,151.23000000000002,72.0,Satisfactory
2020-06-11,Chandigarh,64.9,145.17000000000002,78.0,Satisfactory
2020-06-12,Chandigarh,74.85,158.11,87.0,Satisfactory
2020-06-13,Chandigarh,49.79,147.12,85.0,Satisfactory
2020-06-14,Chandigarh,56.14,119.23999999999998,71.0,Satisfactory
2020-06-15,Chandigarh,78.74000000000001,124.62999999999998,73.0,Satisfactory
2020-06-16,Chandigarh,71.42,129.67000000000002,73.0,Satisfactory
2020-06-17,Chandigarh,69.17999999999999,123.18,72.0,Satisfactory
2020-06-18,Chandigarh,61.7,144.32999999999998,72.0,Satisfactory
2020-06-19,Chandigarh,53.88,118.07,82.0,Satisfactory
2020-06-20,Chandigarh,44.63,160.9,58.0,Satisfactory
2020-06-21,Chandigarh,59.35,133.66,76.0,Satisfactory
2020-06-22,Chandigarh,62.74,111.08,61.0,Satisfactory
2020-06-23,Chandigarh,50.24,103.89,53.0,Satisfactory
2020-06-24,Chandigarh,34.61,90.95,38.0,Good
2020-06-25,Chandigarh,41.510000000000005,87.58,37.0,Good
2020-06-26,Chandigarh,58.04,138.79000000000002,68.0,Satisfactory
2020-06-27,Chandigarh,54.85,162.81,79.0,Satisfactory
2020-06-28,Chandigarh,63.32,178.98,73.0,Satisfactory
2020-06-29,Chandigarh,55.88,201.96,83.0,Satisfactory
2020-06-30,Chandigarh,60.01,126.31,71.0,Satisfactory
2020-07-01,Chandigarh,53.34,158.59000000000003,66.0,Satisfactory
2015-01-01,Delhi,99.99,1186.39,472.0,Severe
2015-01-02,Delhi,71.55000000000001,680.2,454.0,Severe
2015-01-03,Delhi,38.49,403.23,143.0,Moderate
2015-01-04,Delhi,47.3,646.12,319.0,Very Poor
2015-01-05,Delhi,38.5,584.99,325.0,Very Poor
2015-01-06,Delhi,44.94,643.6,318.0,Very Poor
2015-01-07,Delhi,54.34,858.53,353.0,Very Poor
2015-01-08,Delhi,55.85,857.7,383.0,Very Poor
2015-01-09,Delhi,58.04999999999999,854.12,375.0,Very Poor
2015-01-10,Delhi,59.1,852.8899999999999,376.0,Very Poor
2015-01-11,Delhi,77.78999999999999,874.32,379.0,Very Poor
2015-01-12,Delhi,66.72,839.9899999999999,375.0,Very Poor
2015-01-13,Delhi,64.34,798.7600000000001,366.0,Very Poor
2015-01-14,Delhi,65.25,678.83,353.0,Very Poor
2015-01-15,Delhi,80.8,769.91,340.0,Very Poor
2015-01-16,Delhi,66.72,795.1700000000001,356.0,Very Poor
2015-01-17,Delhi,61.77,862.42,360.0,Very Poor
2015-01-18,Delhi,62.63,865.8100000000001,370.0,Very Poor
2015-01-19,Delhi,51.67,768.86,362.0,Very Poor
2015-01-20,Delhi,40.26,,340.0,Very Poor
2015-01-21,Delhi,40.69,534.9,338.0,Very Poor
2015-01-22,Delhi,32.050000000000004,449.25,332.0,Very Poor
2015-01-23,Delhi,30.32,372.32,254.0,Poor
2015-01-24,Delhi,29.280000000000005,464.8,324.0,Very Poor
2015-01-25,Delhi,35.9,470.4,333.0,Very Poor
2015-01-26,Delhi,36.34,405.9500000000001,292.0,Poor
2015-01-27,Delhi,36.22,502.15,318.0,Very Poor
2015-01-28,Delhi,33.2,434.55,295.0,Poor
2015-01-29,Delhi,39.1,634.27,327.0,Very Poor
2015-01-30,Delhi,34.95,634.69,345.0,Very Poor
2015-01-31,Delhi,38.42,571.8100000000001,334.0,Very Poor
2015-02-01,Delhi,58.64,901.31,358.0,Very Poor
2015-02-02,Delhi,43.49,568.85,349.0,Very Poor
2015-02-03,Delhi,41.69,503.82,334.0,Very Poor
2015-02-04,Delhi,32.27,427.69000000000005,313.0,Very Poor
2015-02-05,Delhi,44.97,425.66,262.0,Poor
2015-02-06,Delhi,81.98,749.97,303.0,Very Poor
2015-02-07,Delhi,77.47999999999999,606.61,329.0,Very Poor
2015-02-08,Delhi,48.580000000000005,575.85,323.0,Very Poor
2015-02-09,Delhi,37.32,427.54,266.0,Poor
2015-02-10,Delhi,45.44,575.3399999999999,319.0,Very Poor
2015-02-11,Delhi,56.98,692.28,334.0,Very Poor
2015-02-12,Delhi,56.31,787.5700000000002,342.0,Very Poor
2015-02-13,Delhi,58.06,722.63,341.0,Very Poor
2015-02-14,Delhi,84.64,998.46,377.0,Very Poor
2015-02-15,Delhi,76.25,935.39,391.0,Very Poor
2015-02-16,Delhi,52.85,667.8599999999999,358.0,Very Poor
2015-02-17,Delhi,59.66,534.8799999999999,327.0,Very Poor
2015-02-18,Delhi,74.17999999999999,771.59,365.0,Very Poor
2015-02-19,Delhi,49.68,561.14,352.0,Very Poor
2015-02-20,Delhi,50.72,491.94,317.0,Very Poor
2015-02-21,Delhi,72.92999999999999,568.74,320.0,Very Poor
2015-02-22,Delhi,38.32000000000001,391.05,279.0,Poor
2015-02-23,Delhi,70.41000000000001,446.96,281.0,Poor
2015-02-24,Delhi,91.07,602.02,354.0,Very Poor
2015-02-25,Delhi,48.24,445.01,340.0,Very Poor
2015-02-26,Delhi,48.11000000000001,408.19,323.0,Very Poor
2015-02-27,Delhi,61.24,399.29,315.0,Very Poor
2015-02-28,Delhi,64.91,358.59,310.0,Very Poor
2015-03-01,Delhi,42.11000000000001,244.24,324.0,Very Poor
2015-03-02,Delhi,30.34,188.09,226.0,Poor
2015-03-03,Delhi,38.55,294.21000000000004,266.0,Poor
2015-03-04,Delhi,46.78,325.02000000000004,200.0,Moderate
2015-03-05,Delhi,67.89,443.55000000000007,275.0,Poor
2015-03-06,Delhi,58.53000000000001,388.8,322.0,Very Poor
2015-03-07,Delhi,37.51,250.3,216.0,Poor
2015-03-08,Delhi,33.82,229.06,108.0,Moderate
2015-03-09,Delhi,34.46,269.76,197.0,Moderate
2015-03-10,Delhi,41.64,320.52,238.0,Poor
2015-03-11,Delhi,47.89,393.96,274.0,Poor
2015-03-12,Delhi,72.56,450.3100000000001,315.0,Very Poor
2015-03-13,Delhi,72.8,399.47,307.0,Very Poor
2015-03-14,Delhi,45.89,287.8,208.0,Poor
2015-03-15,Delhi,33.11,173.08999999999995,165.0,Moderate
2015-03-16,Delhi,40.97,210.17,188.0,Moderate
2015-03-17,Delhi,42.31,268.55,217.0,Poor
2015-03-18,Delhi,40.3,240.8,191.0,Moderate
2015-03-19,Delhi,51.49,318.95,240.0,Poor
2015-03-20,Delhi,80.96000000000001,394.59,229.0,Poor
2015-03-21,Delhi,75.19,397.19,248.0,Poor
2015-03-22,Delhi,44.580000000000005,288.15,204.0,Poor
2015-03-23,Delhi,61.150000000000006,314.73,271.0,Poor
2015-03-24,Delhi,83.7,404.74000000000007,290.0,Poor
2015-03-25,Delhi,83.54,446.27,340.0,Very Poor
2015-03-26,Delhi,68.78,469.73,358.0,Very Poor
2015-03-27,Delhi,52.38999999999999,281.19,287.0,Poor
2015-03-28,Delhi,73.13000000000001,450.46,323.0,Very Poor
2015-03-29,Delhi,66.10000000000001,458.75000000000006,360.0,Very Poor
2015-03-30,Delhi,40.940000000000005,184.16000000000005,268.0,Poor
2015-03-31,Delhi,52.18999999999999,231.57,283.0,Poor
2015-04-01,Delhi,73.46000000000001,429.09,309.0,Very Poor
2015-04-02,Delhi,58.6,286.92,249.0,Poor
2015-04-03,Delhi,45.86,243.76,245.0,Poor
2015-04-04,Delhi,51.8,248.63000000000005,229.0,Poor
2015-04-05,Delhi,71.08,344.18,234.0,Poor
2015-04-06,Delhi,69.61,497.93,343.0,Very Poor
2015-04-07,Delhi,59.99999999999999,261.05,262.0,Poor
2015-04-08,Delhi,91.62,333.7199999999999,308.0,Very Poor
2015-04-09,Delhi,57.03,335.96,293.0,Poor
2015-04-10,Delhi,91.12000000000002,467.47,290.0,Poor
2015-04-11,Delhi,116.51,560.9499999999999,375.0,Very Poor
2015-04-12,Delhi,72.82999999999998,299.28000000000003,293.0,Poor
2015-04-13,Delhi,90.91,366.19000000000005,247.0,Poor
2015-04-14,Delhi,80.85999999999999,359.40000000000003,232.0,Poor
2015-04-15,Delhi,56.52,417.57,316.0,Very Poor
2015-04-16,Delhi,96.41,411.33,295.0,Poor
2015-04-17,Delhi,85.43,398.69,246.0,Poor
2015-04-18,Delhi,105.66,569.97,378.0,Very Poor
2015-04-19,Delhi,110.34,662.58,406.0,Severe
2015-04-20,Delhi,125.9,645.4799999999999,392.0,Very Poor
2015-04-21,Delhi,115.4,617.12,391.0,Very Poor
2015-04-22,Delhi,111.67999999999998,567.16,368.0,Very Poor
2015-04-23,Delhi,125.61,634.73,365.0,Very Poor
2015-04-24,Delhi,148.70000000000002,739.4099999999999,383.0,Very Poor
2015-04-25,Delhi,130.97000000000003,622.1,367.0,Very Poor
2015-04-26,Delhi,101.37000000000002,350.01,334.0,Very Poor
2015-04-27,Delhi,93.58,371.42,258.0,Poor
2015-04-28,Delhi,94.92,347.52,234.0,Poor
2015-04-29,Delhi,87.77000000000001,338.82000000000005,257.0,Poor
2015-04-30,Delhi,84.24,373.01,259.0,Poor
2015-05-01,Delhi,79.98999999999998,411.23,279.0,Poor
2015-09-01,Delhi,82.87,415.31,210.0,Poor
2015-09-02,Delhi,97.15,562.5600000000001,298.0,Poor
2015-09-03,Delhi,101.17999999999998,532.29,315.0,Very Poor
2015-09-04,Delhi,114.04,588.11,368.0,Very Poor
2015-09-05,Delhi,86.68,412.67,266.0,Poor
2015-09-06,Delhi,76.49,341.41,174.0,Moderate
2015-09-07,Delhi,82.28000000000002,384.62,199.0,Moderate
2015-09-08,Delhi,88.81000000000002,436.13000000000005,217.0,Poor
2015-09-09,Delhi,93.48,389.26,238.0,Poor
2015-09-10,Delhi,95.04,393.04,230.0,Poor
2015-09-11,Delhi,95.0,405.32,218.0,Poor
2015-09-12,Delhi,98.08,456.23,226.0,Poor
2015-09-13,Delhi,88.36999999999999,424.97,202.0,Poor
2015-09-14,Delhi,109.71,552.24,274.0,Poor
2015-09-15,Delhi,112.14,508.8,289.0,Poor
2015-09-16,Delhi,93.92,430.97,235.0,Poor
2015-09-17,Delhi,118.44,562.4699999999999,285.0,Poor
2015-09-18,Delhi,75.03,332.76000000000005,209.0,Poor
2015-09-19,Delhi,79.57000000000001,369.23,132.0,Moderate
2015-09-20,Delhi,84.67000000000002,392.69000000000005,179.0,Moderate
2015-09-21,Delhi,75.24000000000001,317.98,136.0,Moderate
2015-09-22,Delhi,63.47,223.15,104.0,Moderate
2015-09-23,Delhi,62.25999999999999,247.42,95.0,Satisfactory
2015-09-24,Delhi,77.7,423.12000000000006,175.0,Moderate
2015-09-25,Delhi,85.56,517.6700000000001,290.0,Poor
2015-09-26,Delhi,90.8,590.57,282.0,Poor
2015-09-27,Delhi,101.94,563.53,298.0,Poor
2015-09-28,Delhi,82.08,418.73,240.0,Poor
2015-09-29,Delhi,82.81000000000002,401.95,188.0,Moderate
2015-09-30,Delhi,78.36,353.1,187.0,Moderate
2015-10-01,Delhi,93.09,476.85,230.0,Poor
2015-10-02,Delhi,95.82,505.3200000000001,286.0,Poor
2015-10-03,Delhi,83.45,584.25,266.0,Poor
2015-10-04,Delhi,104.54,743.01,369.0,Very Poor
2015-10-05,Delhi,121.92,841.2700000000001,375.0,Very Poor
2015-10-06,Delhi,91.35,792.8499999999999,411.0,Severe
2015-10-07,Delhi,81.72,649.03,383.0,Very Poor
2015-10-08,Delhi,101.76,646.0100000000001,388.0,Very Poor
2015-10-09,Delhi,,671.7,351.0,Very Poor
2015-10-10,Delhi,117.93,746.57,320.0,Very Poor
2015-10-11,Delhi,110.58,,296.0,Poor
2015-10-12,Delhi,112.65,616.7700000000001,312.0,Very Poor
2015-10-13,Delhi,107.75,462.63,260.0,Poor
2015-10-14,Delhi,94.97,372.47,204.0,Poor
2015-10-15,Delhi,116.28,531.5699999999999,218.0,Poor
2015-10-17,Delhi,70.06,350.96,388.0,Very Poor
2015-10-18,Delhi,100.14,573.7600000000001,298.0,Poor
2015-10-19,Delhi,142.58999999999995,734.5199999999999,392.0,Very Poor
2015-10-20,Delhi,168.73,894.5,428.0,Severe
2015-10-21,Delhi,113.25,604.3399999999999,384.0,Very Poor
2015-10-22,Delhi,,467.11,292.0,Poor
2015-10-23,Delhi,117.38,692.0799999999999,343.0,Very Poor
2015-10-24,Delhi,107.99,831.9599999999999,383.0,Very Poor
2015-10-25,Delhi,116.07,630.78,374.0,Very Poor
2015-10-26,Delhi,126.1,474.14,263.0,Poor
2015-10-27,Delhi,109.42,556.02,334.0,Very Poor
2015-10-28,Delhi,112.9,542.4399999999999,333.0,Very Poor
2015-10-29,Delhi,115.06,467.58,262.0,Poor
2015-10-30,Delhi,91.22,419.31,236.0,Poor
2015-10-31,Delhi,68.17,687.92,340.0,Very Poor
2015-11-01,Delhi,136.26999999999998,926.26,415.0,Severe
2015-11-02,Delhi,220.51,889.7199999999999,420.0,Severe
2015-11-03,Delhi,155.91,924.7,407.0,Severe
2015-11-04,Delhi,184.35,1085.3,454.0,Severe
2015-11-05,Delhi,121.20999999999998,650.2,388.0,Very Poor
2015-11-06,Delhi,110.08,642.0999999999999,276.0,Poor
2015-11-07,Delhi,152.83,1167.96,483.0,Severe
2015-11-08,Delhi,150.96,834.0200000000001,451.0,
2015-11-09,Delhi,178.57999999999998,925.59,378.0,Very Poor
2015-11-10,Delhi,182.73,1098.63,439.0,Severe
2015-11-11,Delhi,128.19,830.1800000000001,431.0,Severe
2015-11-12,Delhi,114.42,872.8800000000003,421.0,Severe
2015-11-13,Delhi,136.86,986.88,454.0,Severe
2015-11-14,Delhi,125.88,798.0999999999999,450.0,Severe
2015-11-15,Delhi,146.51,837.13,367.0,Very Poor
2015-11-16,Delhi,142.04,865.34,383.0,Very Poor
2015-11-17,Delhi,100.25,639.75,347.0,Very Poor
2015-11-18,Delhi,130.06,870.4299999999998,369.0,Very Poor
2015-11-19,Delhi,159.94000000000003,1047.76,392.0,Very Poor
2015-11-20,Delhi,199.67,1215.42,455.0,Severe
2015-11-21,Delhi,180.39,1171.0299999999995,450.0,Severe
2015-11-22,Delhi,170.76000000000002,1104.87,478.0,Severe
2015-11-23,Delhi,199.5,1158.61,431.0,Severe
2015-11-24,Delhi,174.11,1105.5800000000002,440.0,Severe
2015-11-25,Delhi,110.58,670.61,376.0,Very Poor
2015-11-26,Delhi,132.75,847.8899999999999,347.0,Very Poor
2015-11-27,Delhi,126.39,849.6600000000001,343.0,Very Poor
2015-11-28,Delhi,97.02,681.98,362.0,Very Poor
2015-11-29,Delhi,102.49,810.44,319.0,Very Poor
2015-11-30,Delhi,182.31,1133.06,425.0,Severe
2015-12-01,Delhi,126.37,872.85,400.0,Very Poor
2015-12-31,Delhi,133.13,995.02,433.0,Severe
2016-01-01,Delhi,153.82000000000002,1166.11,463.0,Severe
2017-09-26,Delhi,39.34,284.40000000000003,131.0,Moderate
2017-09-27,Delhi,38.09,327.96000000000004,165.0,Moderate
2017-09-28,Delhi,42.06,345.9,176.0,Moderate
2017-09-29,Delhi,49.82,357.47,172.0,Moderate
2017-09-30,Delhi,47.13,300.1,137.0,Moderate
2017-10-01,Delhi,39.19,308.39,131.0,Moderate
2017-10-02,Delhi,36.06,291.27,132.0,Moderate
2017-10-03,Delhi,41.76000000000001,288.8,115.0,Moderate
2017-10-04,Delhi,49.99,323.2,151.0,Moderate
2017-10-05,Delhi,50.70000000000001,292.13,180.0,Moderate
2017-10-06,Delhi,55.23,277.5,183.0,Moderate
2017-10-07,Delhi,58.81,314.9,193.0,Moderate
2017-10-08,Delhi,61.86000000000001,357.76,224.0,Poor
2017-10-09,Delhi,58.25000000000001,411.45,268.0,Poor
2017-10-10,Delhi,42.50000000000001,389.72,253.0,Poor
2017-10-11,Delhi,39.73,361.44,208.0,Poor
2017-10-12,Delhi,46.14,403.81,211.0,Poor
2017-10-13,Delhi,50.370000000000005,466.34,246.0,Poor
2017-10-14,Delhi,61.24,533.66,319.0,Very Poor
2017-10-15,Delhi,56.06,475.4,317.0,Very Poor
2017-10-16,Delhi,57.95,566.98,310.0,Very Poor
2017-10-17,Delhi,52.37000000000001,533.3299999999999,313.0,Very Poor
2017-10-18,Delhi,67.57,586.49,310.0,Very Poor
2017-10-19,Delhi,64.36,649.82,336.0,Very Poor
2017-10-20,Delhi,85.75000000000001,1021.8199999999998,497.0,Severe
2017-10-21,Delhi,60.04000000000001,725.04,404.0,Severe
2017-10-22,Delhi,64.22,536.9099999999999,338.0,Very Poor
2017-10-23,Delhi,86.6,672.6700000000001,327.0,Very Poor
2017-10-24,Delhi,116.01,816.4700000000001,366.0,Very Poor
2017-10-25,Delhi,136.01000000000002,780.6199999999999,357.0,Very Poor
2017-10-26,Delhi,129.48,742.59,328.0,Very Poor
2017-10-27,Delhi,110.43,654.8599999999999,345.0,Very Poor
2017-10-28,Delhi,147.78,759.8600000000001,379.0,Very Poor
2017-10-29,Delhi,117.51,687.96,362.0,Very Poor
2017-10-30,Delhi,120.33,734.4699999999999,340.0,Very Poor
2017-10-31,Delhi,99.89,795.5199999999999,366.0,Very Poor
2017-11-01,Delhi,80.66,613.9399999999999,344.0,Very Poor
2017-11-02,Delhi,91.39,570.03,305.0,Very Poor
2017-11-03,Delhi,86.31999999999998,615.14,310.0,Very Poor
2017-11-04,Delhi,100.49,704.75,345.0,Very Poor
2017-11-05,Delhi,125.67999999999998,831.9499999999999,370.0,Very Poor
2017-11-06,Delhi,110.59999999999998,832.3199999999999,377.0,Very Poor
2017-11-07,Delhi,103.48,1487.46,532.0,Severe
2017-11-08,Delhi,109.29,1759.7600000000002,675.0,Severe
2017-11-09,Delhi,134.61,1466.22,677.0,Severe
2017-11-10,Delhi,158.25000000000003,1199.54,597.0,Severe
2017-11-11,Delhi,154.12,1242.86,471.0,Severe
2017-11-12,Delhi,138.07,1405.25,613.0,Severe
2017-11-13,Delhi,134.03,1165.9799999999998,561.0,Severe
2017-11-14,Delhi,99.07,843.6600000000001,444.0,Severe
2017-11-15,Delhi,97.28,695.4599999999999,378.0,Very Poor
2017-11-16,Delhi,101.11,696.94,357.0,Very Poor
2017-11-17,Delhi,75.90000000000002,568.28,330.0,Very Poor
2017-11-18,Delhi,58.73,500.5700000000001,309.0,Very Poor
2017-11-19,Delhi,70.28999999999999,475.61,297.0,Poor
2017-11-20,Delhi,76.6,599.56,329.0,Very Poor
2017-11-21,Delhi,87.33000000000001,636.33,341.0,Very Poor
2017-11-22,Delhi,92.4,636.88,348.0,Very Poor
2017-11-23,Delhi,89.25999999999999,628.2899999999998,340.0,Very Poor
2017-11-24,Delhi,92.39,682.52,348.0,Very Poor
2017-11-25,Delhi,86.68999999999998,712.55,347.0,Very Poor
2017-11-26,Delhi,103.83,875.8600000000001,368.0,Very Poor
2017-11-27,Delhi,77.50999999999999,782.4399999999999,382.0,Very Poor
2017-11-28,Delhi,90.05000000000001,738.5900000000001,360.0,Very Poor
2017-11-29,Delhi,97.06,946.62,359.0,Very Poor
2017-11-30,Delhi,92.79999999999998,880.75,388.0,Very Poor
2017-12-01,Delhi,,779.4100000000001,377.0,Very Poor
2017-12-02,Delhi,90.64,876.51,356.0,Very Poor
2017-12-03,Delhi,92.41,920.62,384.0,Very Poor
